city,ptime,time_stamp,o3,wd,pm25,weekday,ws,weather,temp,clock_num,pm10,sd,co,so2,month,no2
太原,2018101620.0,1539720000,0.04857142857142857,5.0,0.034,1,0.1,1,0.4166666666666667,72000,0.0625,0.7363636363636363,0.07142857142857142,0.016,10,0.315
太原,2018101621.0,1539723600,0.06285714285714286,1.0,0.048,1,0.1,1,0.45,75600,0.0725,0.6363636363636364,0.08571428912026542,0.018000000000000002,10,0.325
太原,2018101622.0,1539727200,0.07142857142857142,1.0,0.057999999999999996,1,0.2,1,0.4833333333333333,79200,0.08625,0.5727272727272728,0.08571428912026542,0.018000000000000002,10,0.305
太原,2018101623.0,1539730800,0.057142857142857134,1.0,0.062,1,0.2,1,0.4833333333333333,82800,0.09375,0.5727272727272728,0.08571428912026542,0.018000000000000002,10,0.32
太原,2018101700.0,1539734400,0.04,1.0,0.062,2,0.2,1,0.4833333333333333,0,0.09625,0.5727272727272728,0.08571428912026542,0.022000000000000002,10,0.34
太原,2018101701.0,1539738000,0.03428571428571429,1.0,0.064,2,0.2,1,0.4833333333333333,3600,0.09875,0.5727272727272728,0.08571428912026542,0.022000000000000002,10,0.335
太原,2018101702.0,1539741600,0.03142857142857143,1.0,0.068,2,0.2,1,0.4833333333333333,7200,0.10375,0.5727272727272728,0.09999999829701016,0.022000000000000002,10,0.335
太原,2018101703.0,1539745200,0.03142857142857143,1.0,0.07400000000000001,2,0.2,1,0.4833333333333333,10800,0.10625,0.5727272727272728,0.09999999829701016,0.024,10,0.31
太原,2018101704.0,1539748800,0.025714285714285717,1.0,0.08199999999999999,2,0.2,1,0.4833333333333333,14400,0.11,0.5727272727272728,0.09999999829701016,0.024,10,0.315
太原,2018101705.0,1539752400,0.025714285714285717,1.0,0.084,2,0.2,1,0.4833333333333333,18000,0.115,0.5727272727272728,0.11428571598870416,0.024,10,0.305
太原,2018101706.0,1539756000,0.02,1.0,0.08800000000000001,2,0.2,1,0.4833333333333333,21600,0.12125,0.5727272727272728,0.11428571598870416,0.024,10,0.31
太原,2018101707.0,1539759600,0.014285714285714284,1.0,0.08800000000000001,2,0.2,1,0.4833333333333333,25200,0.12,0.5727272727272728,0.12857142516544887,0.022000000000000002,10,0.315
太原,2018101708.0,1539763200,0.028571428571428567,1.0,0.084,2,0.2,1,0.4833333333333333,28800,0.11875,0.5727272727272728,0.14285714285714285,0.03,10,0.305
太原,2018101709.0,1539766800,0.03714285714285714,1.0,0.078,2,0.2,1,0.4833333333333333,32400,0.11875,0.5727272727272728,0.12857142516544887,0.038,10,0.285
太原,2018101710.0,1539770400,0.057142857142857134,1.0,0.078,2,0.2,1,0.5,36000,0.12,0.4363636363636363,0.14285714285714285,0.044000000000000004,10,0.265
太原,2018101711.0,1539774000,0.09142857142857144,15.0,0.08800000000000001,2,0.2,1,0.5333333333333333,39600,0.125,0.4272727272727273,0.17142857824053084,0.054000000000000006,10,0.26
太原,2018101712.0,1539777600,0.18285714285714288,1.0,0.136,2,0.2,1,0.5666666666666667,43200,0.15375,0.4272727272727273,0.1857142789023263,0.05,10,0.215
太原,2018101713.0,1539781200,0.26285714285714284,11.0,0.166,2,0.1,2,0.5833333333333334,46800,0.175,0.4272727272727273,0.1857142789023263,0.04,10,0.17
太原,2018101713.0,1539784800,0.26285714285714284,11.0,0.166,2,0.1,2,0.5833333333333334,50400,0.175,0.4272727272727273,0.1857142789023263,0.04,10,0.17
太原,2018101716.0,1539788400,0.3714285714285713,11.0,0.154,2,0.1,2,0.6166666666666667,54000,0.16625,0.3636363636363637,0.14285714285714285,0.026000000000000002,10,0.13
太原,2018101716.0,1539792000,0.3714285714285713,11.0,0.154,2,0.1,2,0.6166666666666667,57600,0.16625,0.3636363636363637,0.14285714285714285,0.026000000000000002,10,0.13
太原,2018101717.0,1539795600,0.35428571428571426,15.0,0.156,2,0.1,2,0.6166666666666667,61200,0.16625,0.3909090909090909,0.14285714285714285,0.024,10,0.16
太原,2018101718.0,1539799200,0.2342857142857143,3.0,0.166,2,0.1,2,0.5333333333333333,64800,0.17875,0.6272727272727273,0.17142857824053084,0.022000000000000002,10,0.335
太原,2018101719.0,1539802800,0.10571428571428572,5.0,0.16,2,0.2,2,0.5166666666666667,68400,0.1975,0.6,0.17142857824053084,0.02,10,0.47
太原,2018101720.0,1539806400,0.18857142857142856,3.0,0.146,2,0.2,2,0.5166666666666667,72000,0.18125,0.6090909090909091,0.14285714285714285,0.018000000000000002,10,0.23
太原,2018101721.0,1539810000,0.17142857142857146,3.0,0.146,2,0.2,2,0.5166666666666667,75600,0.16875,0.6090909090909091,0.12857142516544887,0.018000000000000002,10,0.225
太原,2018101722.0,1539813600,0.10571428571428572,3.0,0.15,2,0.1,2,0.4833333333333333,79200,0.17,0.6545454545454545,0.14285714285714285,0.018000000000000002,10,0.31
太原,2018101723.0,1539817200,0.09142857142857144,5.0,0.154,2,0.1,2,0.4666666666666667,82800,0.175,0.6909090909090909,0.14285714285714285,0.018000000000000002,10,0.3
太原,2018101800.0,1539820800,0.09142857142857144,5.0,0.158,3,0.1,0,0.4666666666666667,0,0.175,0.7363636363636363,0.12857142516544887,0.016,10,0.295
太原,2018101801.0,1539824400,0.10285714285714287,1.0,0.166,3,0.1,0,0.43333333333333335,3600,0.1775,0.8181818181818182,0.12857142516544887,0.016,10,0.265
太原,2018101801.0,1539828000,0.10285714285714287,1.0,0.166,3,0.1,0,0.43333333333333335,7200,0.1775,0.8181818181818182,0.12857142516544887,0.016,10,0.265
太原,2018101804.0,1539831600,0.08,3.0,0.16399999999999998,3,0.2,0,0.4833333333333333,10800,0.1675,0.6909090909090909,0.14285714285714285,0.018000000000000002,10,0.28
太原,2018101804.0,1539835200,0.08,3.0,0.16399999999999998,3,0.2,0,0.4833333333333333,14400,0.1675,0.6909090909090909,0.14285714285714285,0.018000000000000002,10,0.28
太原,2018101805.0,1539838800,0.08857142857142856,3.0,0.156,3,0.2,0,0.4833333333333333,18000,0.15875,0.6818181818181818,0.12857142516544887,0.02,10,0.27
太原,2018101806.0,1539842400,0.08571428571428573,3.0,0.15,3,0.2,0,0.4833333333333333,21600,0.155,0.6727272727272727,0.14285714285714285,0.02,10,0.26
太原,2018101807.0,1539846000,0.08857142857142856,3.0,0.14,3,0.1,2,0.4833333333333333,25200,0.15125,0.6727272727272727,0.12857142516544887,0.018000000000000002,10,0.24
太原,2018101808.0,1539849600,0.08,3.0,0.134,3,0.1,2,0.4833333333333333,28800,0.15125,0.6818181818181818,0.14285714285714285,0.018000000000000002,10,0.26
太原,2018101809.0,1539853200,0.10571428571428572,5.0,0.128,3,0.2,2,0.5,32400,0.14625,0.6272727272727273,0.12857142516544887,0.018000000000000002,10,0.22
太原,2018101810.0,1539856800,0.15428571428571428,5.0,0.122,3,0.2,2,0.5166666666666667,36000,0.135,0.5636363636363636,0.12857142516544887,0.018000000000000002,10,0.16
太原,2018101811.0,1539860400,0.14857142857142858,3.0,0.126,3,0.2,2,0.5166666666666667,39600,0.13125,0.5727272727272728,0.12857142516544887,0.016,10,0.18
太原,2018101812.0,1539864000,0.13428571428571429,3.0,0.124,3,0.1,2,0.5166666666666667,43200,0.135,0.5545454545454546,0.12857142516544887,0.018000000000000002,10,0.2
太原,2018101813.0,1539867600,0.1,3.0,0.11800000000000001,3,0.1,2,0.5166666666666667,46800,0.13375,0.5636363636363636,0.11428571598870416,0.018000000000000002,10,0.25
太原,2018101814.0,1539871200,0.07714285714285714,13.0,0.128,3,0.1,2,0.5166666666666667,50400,0.1475,0.6090909090909091,0.12857142516544887,0.018000000000000002,10,0.3
太原,2018101815.0,1539874800,0.08,1.0,0.13,3,0.2,2,0.5,54000,0.15375,0.7545454545454545,0.12857142516544887,0.016,10,0.31
太原,2018101816.0,1539878400,0.07428571428571429,1.0,0.128,3,0.2,2,0.5,57600,0.14125,0.7,0.12857142516544887,0.013999999999999999,10,0.31
太原,2018101817.0,1539882000,0.08857142857142856,1.0,0.11199999999999999,3,0.2,2,0.5,61200,0.135,0.7,0.11428571598870416,0.013999999999999999,10,0.29
太原,2018101818.0,1539885600,0.06857142857142857,1.0,0.114,3,0.2,0,0.4833333333333333,64800,0.1275,0.7545454545454545,0.12857142516544887,0.013999999999999999,10,0.32
太原,2018101819.0,1539889200,0.08285714285714285,15.0,0.10800000000000001,3,0.2,0,0.4833333333333333,68400,0.12,0.7727272727272727,0.14285714285714285,0.016,10,0.295
太原,2018101820.0,1539892800,0.08571428571428573,15.0,0.10800000000000001,3,0.2,0,0.4833333333333333,72000,0.115,0.7545454545454545,0.12857142516544887,0.018000000000000002,10,0.27
太原,2018101821.0,1539896400,0.08857142857142856,1.0,0.11,3,0.1,0,0.4833333333333333,75600,0.11375,0.7727272727272727,0.12857142516544887,0.016,10,0.255
太原,2018101822.0,1539900000,0.09142857142857144,1.0,0.10800000000000001,3,0.1,0,0.4666666666666667,79200,0.115,0.7909090909090909,0.11428571598870416,0.018000000000000002,10,0.24
太原,2018101823.0,1539903600,0.07428571428571429,3.0,0.114,3,0.2,0,0.4833333333333333,82800,0.1175,0.6272727272727273,0.11428571598870416,0.018000000000000002,10,0.25
太原,2018101900.0,1539907200,0.06571428571428571,0.0,0.124,4,0.0,0,0.4666666666666667,0,0.12,0.7,0.11428571598870416,0.02,10,0.26
太原,2018101901.0,1539910800,0.051428571428571435,3.0,0.12,4,0.1,0,0.4666666666666667,3600,0.12125,0.6909090909090909,0.11428571598870416,0.02,10,0.27
太原,2018101902.0,1539914400,0.051428571428571435,5.0,0.12,4,0.1,0,0.4666666666666667,7200,0.125,0.6909090909090909,0.11428571598870416,0.02,10,0.265
太原,2018101903.0,1539918000,0.04857142857142857,15.0,0.124,4,0.1,0,0.45,10800,0.1275,0.7727272727272727,0.11428571598870416,0.022000000000000002,10,0.255
太原,2018101904.0,1539921600,0.04857142857142857,1.0,0.126,4,0.1,0,0.45,14400,0.1275,0.8090909090909091,0.11428571598870416,0.022000000000000002,10,0.25
太原,2018101905.0,1539925200,0.04,3.0,0.132,4,0.1,0,0.43333333333333335,18000,0.16,0.8363636363636363,0.11428571598870416,0.022000000000000002,10,0.27
太原,2018101906.0,1539928800,0.03714285714285714,3.0,0.136,4,0.1,0,0.45,21600,0.13,0.8454545454545455,0.11428571598870416,0.022000000000000002,10,0.265
太原,2018101907.0,1539932400,0.025714285714285717,1.0,0.134,4,0.1,0,0.43333333333333335,25200,0.1325,0.8545454545454545,0.12857142516544887,0.024,10,0.29
太原,2018101908.0,1539936000,0.022857142857142857,0.0,0.138,4,0.0,0,0.45,28800,0.13875,0.8636363636363636,0.14285714285714285,0.027999999999999997,10,0.31
太原,2018101909.0,1539939600,0.04,0.0,0.142,4,0.0,0,0.4833333333333333,32400,0.1475,0.6727272727272727,0.14285714285714285,0.032,10,0.31
太原,2018101910.0,1539943200,0.09142857142857144,5.0,0.14,4,0.1,0,0.5,36000,0.14875,0.5272727272727272,0.15714286054883686,0.034,10,0.255
太原,2018101911.0,1539946800,0.14857142857142858,5.0,0.13,4,0.1,0,0.5166666666666667,39600,0.14875,0.509090909090909,0.14285714285714285,0.032,10,0.21
太原,2018101912.0,1539950400,0.2057142857142857,1.0,0.126,4,0.1,0,0.5333333333333333,43200,0.15125,0.4272727272727273,0.12857142516544887,0.032,10,0.17
太原,2018101913.0,1539954000,0.2571428571428571,0.0,0.126,4,0.1,2,0.5666666666666667,46800,0.13875,0.3818181818181817,0.12857142516544887,0.027999999999999997,10,0.135
太原,2018101914.0,1539957600,0.3,11.0,0.11,4,0.2,2,0.5666666666666667,50400,0.12375,0.3636363636363637,0.11428571598870416,0.024,10,0.095
太原,2018101915.0,1539961200,0.3342857142857143,0.0,0.10400000000000001,4,0.1,2,0.5666666666666667,54000,0.12125,0.3818181818181817,0.11428571598870416,0.024,10,0.1
太原,2018101916.0,1539964800,0.3257142857142857,1.0,0.1,4,0.2,2,0.5833333333333334,57600,0.1175,0.3545454545454545,0.11428571598870416,0.024,10,0.125
太原,2018101917.0,1539968400,0.28,3.0,0.102,4,0.2,2,0.5666666666666667,61200,0.11875,0.3727272727272728,0.11428571598870416,0.026000000000000002,10,0.16
太原,2018101918.0,1539972000,0.20285714285714285,3.0,0.11199999999999999,4,0.1,2,0.55,64800,0.13,0.4363636363636363,0.12857142516544887,0.024,10,0.27
太原,2018101919.0,1539975600,0.12571428571428572,5.0,0.122,4,0.1,2,0.5333333333333333,68400,0.13125,0.4909090909090909,0.14285714285714285,0.026000000000000002,10,0.34
太原,2018101920.0,1539979200,0.14,3.0,0.11,4,0.2,2,0.5166666666666667,72000,0.15375,0.4,0.14285714285714285,0.03,10,0.32
太原,2018101921.0,1539982800,0.15714285714285714,5.0,0.09,4,0.2,0,0.5166666666666667,75600,0.11875,0.3545454545454545,0.12857142516544887,0.03,10,0.3
太原,2018101922.0,1539986400,0.13714285714285715,1.0,0.08800000000000001,4,0.1,0,0.4833333333333333,79200,0.115,0.4727272727272727,0.12857142516544887,0.03,10,0.305
太原,2018101923.0,1539990000,0.09714285714285714,5.0,0.09,4,0.2,0,0.4666666666666667,82800,0.12125,0.4272727272727273,0.12857142516544887,0.03,10,0.34
太原,2018102000.0,1539993600,0.07714285714285714,3.0,0.08800000000000001,5,0.1,0,0.4666666666666667,0,0.1225,0.4272727272727273,0.12857142516544887,0.03,10,0.375
太原,2018102001.0,1539997200,0.057142857142857134,3.0,0.094,5,0.1,0,0.43333333333333335,3600,0.1225,0.5727272727272728,0.12857142516544887,0.03,10,0.375
太原,2018102002.0,1540000800,0.045714285714285714,0.0,0.096,5,0.0,0,0.4,7200,0.12625,0.7090909090909091,0.12857142516544887,0.027999999999999997,10,0.375
太原,2018102003.0,1540004400,0.03714285714285714,0.0,0.10400000000000001,5,0.0,0,0.38333333333333336,10800,0.1325,0.7818181818181819,0.12857142516544887,0.026000000000000002,10,0.37
太原,2018102004.0,1540008000,0.02,0.0,0.106,5,0.0,0,0.3666666666666665,14400,0.13875,0.8363636363636363,0.14285714285714285,0.022000000000000002,10,0.39
太原,2018102005.0,1540011600,0.014285714285714284,0.0,0.106,5,0.0,0,0.35,18000,0.13875,0.8454545454545455,0.14285714285714285,0.02,10,0.41
太原,2018102006.0,1540015200,0.011428571428571429,0.0,0.106,5,0.0,0,0.3666666666666665,21600,0.14625,0.8636363636363636,0.14285714285714285,0.02,10,0.39
太原,2018102007.0,1540018800,0.011428571428571429,0.0,0.11199999999999999,5,0.0,2,0.3666666666666665,25200,0.1575,0.8727272727272727,0.14285714285714285,0.022000000000000002,10,0.4
太原,2018102008.0,1540022400,0.017142857142857144,3.0,0.11800000000000001,5,0.1,2,0.4,28800,0.1625,0.8818181818181818,0.15714286054883686,0.027999999999999997,10,0.385
太原,2018102009.0,1540026000,0.025714285714285717,1.0,0.12,5,0.1,2,0.43333333333333335,32400,0.17375,0.6727272727272727,0.17142857824053084,0.034,10,0.385
太原,2018102010.0,1540029600,0.04,11.0,0.124,5,0.1,2,0.4833333333333333,36000,0.18,0.4909090909090909,0.1857142789023263,0.04,10,0.4
太原,2018102011.0,1540033200,0.06,11.0,0.122,5,0.1,2,0.5,39600,0.17125,0.4272727272727273,0.1857142789023263,0.044000000000000004,10,0.39
太原,2018102012.0,1540036800,0.08571428571428573,0.0,0.126,5,0.1,0,0.5,43200,0.16875,0.3909090909090909,0.1857142789023263,0.044000000000000004,10,0.39
太原,2018102013.0,1540040400,0.19428571428571428,9.0,0.10800000000000001,5,0.1,2,0.4166666666666667,46800,0.14875,0.8909090909090909,0.14285714285714285,0.038,10,0.225
太原,2018102014.0,1540044000,0.26285714285714284,9.0,0.08199999999999999,5,0.1,2,0.4166666666666667,50400,0.1225,0.8909090909090909,0.09999999829701016,0.026000000000000002,10,0.12
太原,2018102015.0,1540047600,0.2714285714285714,9.0,0.08,5,0.1,2,0.4166666666666667,54000,0.115,0.8909090909090909,0.09999999829701016,0.026000000000000002,10,0.115
太原,2018102016.0,1540051200,0.2542857142857143,9.0,0.086,5,0.1,2,0.4166666666666667,57600,0.11625,0.8909090909090909,0.09999999829701016,0.026000000000000002,10,0.155
太原,2018102017.0,1540054800,0.22285714285714286,9.0,0.1,5,0.1,2,0.4166666666666667,61200,0.12375,0.8909090909090909,0.11428571598870416,0.03,10,0.195
太原,2018102018.0,1540058400,0.16857142857142854,9.0,0.14,5,0.1,2,0.4166666666666667,64800,0.155,0.8909090909090909,0.14285714285714285,0.046,10,0.28
太原,2018102019.0,1540062000,0.10285714285714287,9.0,0.17600000000000002,5,0.1,2,0.4166666666666667,68400,0.18875,0.8909090909090909,0.1857142789023263,0.066,10,0.36
太原,2018102020.0,1540065600,0.06285714285714286,9.0,0.19399999999999998,5,0.1,2,0.4166666666666667,72000,0.2075,0.8909090909090909,0.1999999965940203,0.07200000000000001,10,0.4
太原,2018102021.0,1540069200,0.03714285714285714,9.0,0.196,5,0.1,2,0.4166666666666667,75600,0.21375,0.8909090909090909,0.21428571428571427,0.078,10,0.42
太原,2018102022.0,1540072800,0.022857142857142857,9.0,0.19399999999999998,5,0.1,2,0.4166666666666667,79200,0.22,0.8909090909090909,0.21428571428571427,0.09,10,0.425
太原,2018102023.0,1540076400,0.025714285714285717,9.0,0.2,5,0.1,2,0.4166666666666667,82800,0.22,0.8909090909090909,0.1999999965940203,0.09,10,0.385
太原,2018102100.0,1540080000,0.03714285714285714,9.0,0.204,6,0.1,2,0.4166666666666667,0,0.2225,0.8909090909090909,0.21428571428571427,0.094,10,0.355
太原,2018102101.0,1540083600,0.028571428571428567,9.0,0.20800000000000002,6,0.1,2,0.4166666666666667,3600,0.22375,0.8909090909090909,0.21428571428571427,0.092,10,0.355
太原,2018102102.0,1540087200,0.022857142857142857,9.0,0.20800000000000002,6,0.1,2,0.4166666666666667,7200,0.22625,0.8909090909090909,0.1857142789023263,0.078,10,0.365
太原,2018102103.0,1540090800,0.022857142857142857,9.0,0.20800000000000002,6,0.1,2,0.4166666666666667,10800,0.2275,0.8909090909090909,0.17142857824053084,0.057999999999999996,10,0.34
太原,2018102104.0,1540094400,0.02,9.0,0.212,6,0.1,2,0.4166666666666667,14400,0.22875,0.8909090909090909,0.17142857824053084,0.044000000000000004,10,0.325
太原,2018102105.0,1540098000,0.014285714285714284,9.0,0.21,6,0.1,2,0.4166666666666667,18000,0.23,0.8909090909090909,0.15714286054883686,0.036000000000000004,10,0.32
太原,2018102106.0,1540101600,0.011428571428571429,9.0,0.19399999999999998,6,0.1,2,0.4166666666666667,21600,0.22,0.8909090909090909,0.15714286054883686,0.03,10,0.32
太原,2018102107.0,1540105200,0.011428571428571429,9.0,0.196,6,0.1,2,0.4166666666666667,25200,0.22125,0.8909090909090909,0.17142857824053084,0.03,10,0.325
太原,2018102108.0,1540108800,0.014285714285714284,9.0,0.20199999999999999,6,0.1,2,0.4166666666666667,28800,0.23125,0.8909090909090909,0.1857142789023263,0.036000000000000004,10,0.32
太原,2018102109.0,1540112400,0.02,9.0,0.218,6,0.1,2,0.4166666666666667,32400,0.2525,0.8909090909090909,0.1999999965940203,0.048,10,0.35
太原,2018102110.0,1540116000,0.028571428571428567,0.0,0.23399999999999999,6,0.1,1,0.4833333333333333,36000,0.26375,0.6,0.2285714319774083,0.064,10,0.375
太原,2018102110.0,1540119600,0.028571428571428567,0.0,0.23399999999999999,6,0.1,1,0.4833333333333333,39600,0.26375,0.6,0.2285714319774083,0.064,10,0.375
太原,2018102113.0,1540123200,0.13142857142857142,0.0,0.252,6,0.1,2,0.55,43200,0.27625,0.4545454545454545,0.2714285680225917,0.132,10,0.37
太原,2018102113.0,1540126800,0.13142857142857142,0.0,0.252,6,0.1,2,0.55,46800,0.27625,0.4545454545454545,0.2714285680225917,0.132,10,0.37
太原,2018102114.0,1540130400,0.19428571428571428,9.0,0.222,6,0.2,1,0.5666666666666667,50400,0.2475,0.4272727272727273,0.21428571428571427,0.10800000000000001,10,0.275
太原,2018102115.0,1540134000,0.21714285714285714,0.0,0.2,6,0.2,1,0.5833333333333334,54000,0.2275,0.41818181818181815,0.1857142789023263,0.09,10,0.25
太原,2018102116.0,1540137600,0.22285714285714286,0.0,0.18,6,0.2,1,0.5833333333333334,57600,0.21125,0.4090909090909091,0.1857142789023263,0.08,10,0.255
太原,2018102116.0,1540141200,0.22285714285714286,0.0,0.18,6,0.2,1,0.5833333333333334,61200,0.21125,0.4090909090909091,0.1857142789023263,0.08,10,0.255
太原,2018102116.0,1540144800,0.22285714285714286,0.0,0.18,6,0.2,1,0.5833333333333334,64800,0.21125,0.4090909090909091,0.1857142789023263,0.08,10,0.255
太原,2018102120.0,1540148400,0.02,5.0,0.20600000000000002,6,0.1,1,0.43333333333333335,68400,0.24875,0.7727272727272727,0.2571428503308977,0.048,10,0.515
太原,2018102120.0,1540152000,0.02,5.0,0.20600000000000002,6,0.1,1,0.43333333333333335,72000,0.24875,0.7727272727272727,0.2571428503308977,0.048,10,0.515
太原,2018102121.0,1540155600,0.014285714285714284,0.0,0.20800000000000002,6,0.0,1,0.43333333333333335,75600,0.2325,0.8272727272727273,0.2428571496691023,0.038,10,0.495
太原,2018102122.0,1540159200,0.017142857142857144,0.0,0.21,6,0.0,1,0.4166666666666667,79200,0.26625,0.8454545454545455,0.2428571496691023,0.034,10,0.465
太原,2018102123.0,1540162800,0.014285714285714284,3.0,0.21600000000000005,6,0.2,1,0.4,82800,0.2775,0.8545454545454545,0.2285714319774083,0.032,10,0.455
太原,2018102200.0,1540166400,0.014285714285714284,1.0,0.228,0,0.1,2,0.38333333333333336,0,0.28375,0.8636363636363636,0.2285714319774083,0.03,10,0.43
太原,2018102201.0,1540170000,0.011428571428571429,5.0,0.222,0,0.1,2,0.3666666666666665,3600,0.28625,0.8636363636363636,0.2428571496691023,0.03,10,0.41
太原,2018102202.0,1540173600,0.011428571428571429,1.0,0.228,0,0.1,4,0.3666666666666665,7200,0.2975,0.8727272727272727,0.2428571496691023,0.036000000000000004,10,0.405
太原,2018102203.0,1540177200,0.011428571428571429,0.0,0.228,0,0.0,2,0.3666666666666665,10800,0.29125,0.8818181818181818,0.2428571496691023,0.04,10,0.365
太原,2018102204.0,1540180800,0.011428571428571429,0.0,0.248,0,0.0,4,0.35,14400,0.29875,0.8818181818181818,0.2571428503308977,0.042,10,0.36
太原,2018102205.0,1540184400,0.011428571428571429,9.0,0.244,0,0.1,2,0.35,18000,0.2975,0.8818181818181818,0.2571428503308977,0.04,10,0.345
太原,2018102206.0,1540188000,0.011428571428571429,3.0,0.248,0,0.1,4,0.3666666666666665,21600,0.295,0.8909090909090909,0.2714285680225917,0.042,10,0.33
太原,2018102207.0,1540191600,0.011428571428571429,0.0,0.256,0,0.0,4,0.3666666666666665,25200,0.29875,0.8909090909090909,0.2857142857142857,0.046,10,0.32
太原,2018102208.0,1540195200,0.014285714285714284,0.0,0.28,0,0.0,4,0.38333333333333336,28800,0.3075,0.8909090909090909,0.3142857210976737,0.048,10,0.335
太原,2018102209.0,1540198800,0.017142857142857144,9.0,0.29600000000000004,0,0.2,2,0.43333333333333335,32400,0.3225,0.8727272727272727,0.3285714217594692,0.05,10,0.36
太原,2018102210.0,1540202400,0.025714285714285717,0.0,0.312,0,0.1,2,0.4833333333333333,36000,0.335,0.7,0.3428571564810617,0.054000000000000006,10,0.41
太原,2018102211.0,1540206000,0.054285714285714284,9.0,0.294,0,0.2,2,0.5166666666666667,39600,0.3325,0.6181818181818182,0.35714285714285715,0.07,10,0.425
太原,2018102212.0,1540209600,0.12857142857142856,11.0,0.244,0,0.3,2,0.5666666666666667,43200,0.2875,0.4545454545454545,0.2714285680225917,0.062,10,0.335
太原,2018102213.0,1540213200,0.23142857142857146,11.0,0.13,0,0.2,1,0.5833333333333334,46800,0.19875,0.3272727272727273,0.14285714285714285,0.038,10,0.135
太原,2018102214.0,1540216800,0.26,9.0,0.106,0,0.3,1,0.6,50400,0.18875,0.3545454545454545,0.09999999829701016,0.032,10,0.095
太原,2018102215.0,1540220400,0.26857142857142857,15.0,0.08199999999999999,0,0.2,1,0.6333333333333333,54000,0.175,0.2363636363636364,0.08571428912026542,0.022000000000000002,10,0.09
太原,2018102215.0,1540224000,0.26857142857142857,15.0,0.08199999999999999,0,0.2,1,0.6333333333333333,57600,0.175,0.2363636363636364,0.08571428912026542,0.022000000000000002,10,0.09
太原,2018102217.0,1540227600,0.2485714285714285,13.0,0.054000000000000006,0,0.2,1,0.6,61200,0.16,0.2,0.05714285799435208,0.012,10,0.075
太原,2018102218.0,1540231200,0.23142857142857146,13.0,0.046,0,0.2,1,0.55,64800,0.1375,0.24545454545454545,0.05714285799435208,0.01,10,0.115
太原,2018102219.0,1540234800,0.21714285714285714,15.0,0.042,0,0.2,1,0.5166666666666667,68400,0.1275,0.3,0.05714285799435208,0.01,10,0.115
太原,2018102220.0,1540238400,0.2057142857142857,15.0,0.038,0,0.2,1,0.4833333333333333,72000,0.11125,0.2909090909090909,0.07142857142857142,0.01,10,0.11
太原,2018102221.0,1540242000,0.15142857142857144,0.0,0.038,0,0.0,1,0.43333333333333335,75600,0.1075,0.4,0.07142857142857142,0.01,10,0.17
太原,2018102222.0,1540245600,0.09714285714285714,13.0,0.04,0,0.1,1,0.3666666666666665,79200,0.11,0.5727272727272728,0.07142857142857142,0.01,10,0.24
太原,2018102223.0,1540249200,0.057142857142857134,15.0,0.04,0,0.2,1,0.3666666666666665,82800,0.11125,0.6090909090909091,0.08571428912026542,0.012,10,0.29
太原,2018102300.0,1540252800,0.06,5.0,0.038,1,0.1,1,0.4166666666666667,0,0.1075,0.4,0.07142857142857142,0.016,10,0.28
太原,2018102301.0,1540256400,0.07714285714285714,1.0,0.036000000000000004,1,0.1,1,0.38333333333333336,3600,0.10625,0.5545454545454546,0.07142857142857142,0.018000000000000002,10,0.235
太原,2018102302.0,1540260000,0.08,13.0,0.036000000000000004,1,0.2,1,0.45,7200,0.1075,0.2909090909090909,0.07142857142857142,0.016,10,0.215
太原,2018102303.0,1540263600,0.04857142857142857,0.0,0.036000000000000004,1,0.1,1,0.35,10800,0.11,0.6,0.07142857142857142,0.018000000000000002,10,0.265
太原,2018102304.0,1540267200,0.03714285714285714,9.0,0.044000000000000004,1,0.1,1,0.3333333333333333,14400,0.11875,0.7,0.08571428912026542,0.024,10,0.285
太原,2018102305.0,1540270800,0.022857142857142857,0.0,0.054000000000000006,1,0.0,1,0.31666666666666665,18000,0.1375,0.7636363636363637,0.09999999829701016,0.034,10,0.31
太原,2018102306.0,1540274400,0.014285714285714284,1.0,0.055999999999999994,1,0.1,1,0.3,21600,0.14625,0.8181818181818182,0.11428571598870416,0.03,10,0.315
太原,2018102307.0,1540278000,0.014285714285714284,9.0,0.062,1,0.1,1,0.2833333333333333,25200,0.13875,0.8181818181818182,0.12857142516544887,0.027999999999999997,10,0.31
太原,2018102308.0,1540281600,0.02,9.0,0.07400000000000001,1,0.1,1,0.3,28800,0.1525,0.8454545454545455,0.17142857824053084,0.038,10,0.325
太原,2018102309.0,1540285200,0.028571428571428567,9.0,0.086,1,0.1,1,0.4,32400,0.16875,0.5363636363636364,0.1999999965940203,0.05,10,0.335
太原,2018102310.0,1540288800,0.054285714285714284,0.0,0.08199999999999999,1,0.1,1,0.4666666666666667,36000,0.165,0.34545454545454546,0.1999999965940203,0.066,10,0.315
太原,2018102311.0,1540292400,0.08285714285714285,11.0,0.086,1,0.2,1,0.5,39600,0.16375,0.3090909090909091,0.21428571428571427,0.098,10,0.31
太原,2018102312.0,1540296000,0.13428571428571429,11.0,0.076,1,0.2,1,0.55,43200,0.14875,0.2363636363636364,0.1857142789023263,0.096,10,0.255
太原,2018102313.0,1540299600,0.20857142857142846,9.0,0.064,1,0.2,1,0.5833333333333334,46800,0.1325,0.19090909090909086,0.14285714285714285,0.068,10,0.18
